electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,carbon_intensity,month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
0.5,0.21,0.21,0.5,17.2,75.0,537.0,747.0,0.1585286,4,16,1,0,,,,0.29053333,0.0,0.0,0.0,90.25833
0.5,0.21,0.21,0.5,16.1,78.0,248.0,137.0,0.15796837,4,17,1,0,,,,0.31251666,0.0,0.0,0.0,84.708336
0.5,0.21,0.21,0.5,15.6,81.0,71.0,20.0,0.15493912,4,18,1,0,,,,0.53353333,0.0,0.0,0.0,41.9625
0.5,0.21,0.21,0.5,15.0,84.0,11.0,0.0,0.15462059,4,19,1,0,,,,0.6393167,0.0,0.0,0.0,0.0
0.5,0.21,0.21,0.5,15.0,81.0,0.0,0.0,0.1595573,4,20,1,0,,,,0.83561665,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,84.0,0.0,0.0,0.1542814,4,21,1,0,,,,1.0014167,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,81.0,0.0,0.0,0.13468401,4,22,1,0,,,,1.2279,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.11998883,4,23,1,0,,,,1.0786834,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.11102988,4,24,1,0,,,,0.54354167,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.10868116,4,1,2,0,,,,0.29535,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,78.0,0.0,0.0,0.106097564,4,2,2,0,,,,0.2938,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.107942544,4,3,2,0,,,,0.28906667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.6,78.0,0.0,0.0,0.107491806,4,4,2,0,,,,0.28851667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.6,78.0,0.0,0.0,0.12061416,4,5,2,0,,,,0.28768334,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.6,78.0,25.0,6.0,0.14143229,4,6,2,0,,,,0.40838334,0.0,0.0,0.0,9.379167
0.21,0.21,0.5,0.21,16.1,78.0,98.0,5.0,0.15097211,4,7,2,0,,,,0.63738334,0.0,0.0,0.0,72.84583
0.21,0.21,0.5,0.21,16.7,73.0,148.0,6.0,0.15919755,4,8,2,0,,,,0.6551667,0.0,0.0,0.0,136.15834
0.21,0.21,0.21,0.21,17.2,73.0,295.0,3.0,0.16130552,4,9,2,0,,,,0.29346666,0.0,0.0,0.0,276.41666
0.21,0.5,0.21,0.21,17.2,73.0,396.0,8.0,0.15876721,4,10,2,0,,,,0.2965,0.0,0.0,0.0,349.9875
0.21,0.5,0.21,0.21,18.3,68.0,616.0,354.0,0.16507037,4,11,2,0,,,,0.30976668,0.0,0.0,0.0,555.76666
0.21,0.5,0.21,0.21,18.9,68.0,923.0,841.0,0.1588041,4,12,2,0,,,,0.30356666,0.0,0.0,0.0,431.17084
0.21,0.5,0.21,0.21,19.4,63.0,966.0,877.0,0.15876566,4,13,2,0,,,,0.29748333,0.0,0.0,0.0,475.11667
0.21,0.5,0.21,0.21,18.9,63.0,891.0,862.0,0.15858142,4,14,2,0,,,,0.29773334,0.0,0.0,0.0,572.98334
0.21,0.21,0.21,0.21,18.3,68.0,805.0,754.0,0.1538397,4,15,2,0,,,,0.3226,0.0,0.0,0.0,514.2292
0.5,0.21,0.21,0.5,17.2,75.0,380.0,195.0,0.15377127,4,16,2,0,,,,0.29881668,0.0,0.0,0.0,475.14166
0.5,0.21,0.21,0.5,16.1,75.0,204.0,157.0,0.15750231,4,17,2,0,,,,0.35643333,0.0,0.0,0.0,286.54166
0.5,0.21,0.21,0.5,16.1,78.0,96.0,41.0,0.15640822,4,18,2,0,,,,0.6077333,0.0,0.0,0.0,141.67084
0.5,0.21,0.21,0.5,15.0,87.0,8.0,0.0,0.1532501,4,19,2,0,,,,0.71213335,0.0,0.0,0.0,3.3
0.5,0.21,0.21,0.5,15.0,84.0,0.0,0.0,0.15321457,4,20,2,0,,,,0.92436665,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,84.0,0.0,0.0,0.15174004,4,21,2,0,,,,1.0741833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,84.0,0.0,0.0,0.13047741,4,22,2,0,,,,1.01195,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.121519744,4,23,2,0,,,,0.8426,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,78.0,0.0,0.0,0.11649942,4,24,2,0,,,,0.894525,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,81.0,0.0,0.0,0.11765727,4,1,3,0,,,,0.68703336,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.11595632,4,2,3,0,,,,0.48271668,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,81.0,0.0,0.0,0.117931195,4,3,3,0,,,,0.47901666,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.6,78.0,0.0,0.0,0.11999362,4,4,3,0,,,,0.47533333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.0,81.0,0.0,0.0,0.13036111,4,5,3,0,,,,0.47621667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.0,84.0,17.0,1.0,0.14169295,4,6,3,0,,,,0.72106665,0.0,0.0,0.0,12.7125
0.21,0.21,0.5,0.21,15.6,81.0,110.0,7.0,0.15229122,4,7,3,0,,,,0.80626667,0.0,0.0,0.0,70.575
0.21,0.21,0.5,0.21,15.6,78.0,178.0,5.0,0.16011462,4,8,3,0,,,,0.44345,0.0,0.0,0.0,142.97917
0.21,0.21,0.21,0.21,15.6,78.0,244.0,1.0,0.16278328,4,9,3,0,,,,0.39445,0.0,0.0,0.0,218.0125
0.21,0.5,0.21,0.21,17.2,78.0,663.0,302.0,0.16894844,4,10,3,0,,,,0.39613333,0.0,0.0,0.0,316.32916
0.21,0.5,0.21,0.21,18.9,65.0,793.0,548.0,0.16761644,4,11,3,0,,,,0.41161665,0.0,0.0,0.0,504.44583
0.21,0.5,0.21,0.21,18.9,65.0,814.0,511.0,0.16445568,4,12,3,0,,,,0.4172,0.0,0.0,0.0,632.76666
0.21,0.5,0.21,0.21,18.3,70.0,860.0,403.0,0.16118383,4,13,3,0,,,,0.54946667,0.0,0.0,0.0,712.63336
0.21,0.5,0.21,0.21,18.9,70.0,461.0,90.0,0.16393292,4,14,3,0,,,,0.62935,0.0,0.0,0.0,416.9125
0.21,0.21,0.21,0.21,18.3,68.0,727.0,572.0,0.16480213,4,15,3,0,,,,0.7719667,0.0,0.0,0.0,419.14166
0.5,0.21,0.21,0.5,18.3,68.0,508.0,481.0,0.16474813,4,16,3,0,,,,1.7205,0.0,0.0,0.0,217.13333
0.5,0.21,0.21,0.5,17.8,68.0,302.0,399.0,0.16495104,4,17,3,0,,,,0.49733335,0.0,0.0,0.0,79.7125
0.5,0.21,0.21,0.5,16.1,72.0,133.0,317.0,0.16478336,4,18,3,0,,,,0.47228333,0.0,0.0,0.0,92.15833
0.5,0.21,0.21,0.5,16.1,78.0,16.0,19.0,0.1624233,4,19,3,0,,,,0.73976666,0.0,0.0,0.0,7.8
0.5,0.21,0.21,0.5,15.6,84.0,0.0,0.0,0.16132368,4,20,3,0,,,,1.2091666,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,81.0,0.0,0.0,0.15574375,4,21,3,0,,,,1.2457167,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,81.0,0.0,0.0,0.13043065,4,22,3,0,,,,1.09605,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,81.0,0.0,0.0,0.11900655,4,23,3,0,,,,0.5674,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.6,72.0,0.0,0.0,0.115914434,4,24,3,0,,,,0.48238334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.4,78.0,0.0,0.0,0.11384656,4,1,4,0,,,,0.48048332,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,80.0,0.0,0.0,0.11357427,4,2,4,0,,,,0.48181668,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,80.0,0.0,0.0,0.1132856,4,3,4,0,,,,0.47623333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,12.8,83.0,0.0,0.0,0.1173157,4,4,4,0,,,,0.47411665,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,80.0,0.0,0.0,0.1316861,4,5,4,0,,,,0.47225,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,83.0,34.0,100.0,0.14790711,4,6,4,0,,,,0.46566668,0.0,0.0,0.0,8.233334
0.21,0.21,0.5,0.21,15.6,81.0,184.0,464.0,0.1525966,4,7,4,0,,,,0.70916665,0.0,0.0,0.0,45.8
0.21,0.21,0.5,0.21,17.2,70.0,388.0,590.0,0.15578972,4,8,4,0,,,,1.1573833,0.0,0.0,0.0,137.34166
0.21,0.21,0.21,0.21,18.9,61.0,605.0,703.0,0.16077323,4,9,4,0,,,,1.7253,0.0,0.0,0.0,301.16666
0.21,0.5,0.21,0.21,20.6,55.0,774.0,780.0,0.16345352,4,10,4,0,,,,0.49885,0.0,0.0,0.0,430.78333
0.21,0.5,0.21,0.21,20.0,59.0,917.0,872.0,0.16137406,4,11,4,0,,,,0.44116667,0.0,0.0,0.0,563.0
0.21,0.5,0.21,0.21,19.4,51.0,979.0,889.0,0.16372837,4,12,4,0,,,,0.30498335,0.0,0.0,0.0,608.07086
0.21,0.5,0.21,0.21,20.6,39.0,984.0,904.0,0.16154586,4,13,4,0,,,,0.2933,0.0,0.0,0.0,594.07086
0.21,0.5,0.21,0.21,20.6,38.0,902.0,881.0,0.15979162,4,14,4,0,,,,0.2937,0.0,0.0,0.0,562.4167
0.21,0.21,0.21,0.21,20.0,42.0,728.0,805.0,0.1614967,4,15,4,0,,,,0.29276666,0.0,0.0,0.0,331.4
0.5,0.21,0.21,0.5,20.0,41.0,554.0,734.0,0.16492884,4,16,4,0,,,,0.28998333,0.0,0.0,0.0,542.37085
0.5,0.21,0.21,0.5,20.0,44.0,335.0,530.0,0.16198106,4,17,4,0,,,,0.36551666,0.0,0.0,0.0,371.68332
0.5,0.21,0.21,0.5,18.3,56.0,125.0,322.0,0.15854421,4,18,4,0,,,,0.63633335,0.0,0.0,0.0,88.2
0.5,0.21,0.21,0.5,16.7,67.0,20.0,37.0,0.15713026,4,19,4,0,,,,0.5194333,0.0,0.0,0.0,0.9791667
0.5,0.21,0.21,0.5,16.7,63.0,0.0,0.0,0.15525039,4,20,4,0,,,,0.42753333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,73.0,0.0,0.0,0.15287583,4,21,4,0,,,,0.52428335,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,75.0,0.0,0.0,0.13742866,4,22,4,0,,,,0.7438,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,73.0,0.0,0.0,0.13166691,4,23,4,0,,,,0.69988334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.8,68.0,0.0,0.0,0.12836249,4,24,4,0,,,,0.37118334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.0,72.0,0.0,0.0,0.12394334,4,1,5,0,,,,0.37121665,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,75.0,0.0,0.0,0.12206294,4,2,5,0,,,,0.37138334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,80.0,0.0,0.0,0.120915085,4,3,5,0,,,,0.36681667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,87.0,0.0,0.0,0.12424719,4,4,5,0,,,,0.36543334,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.9,90.0,0.0,0.0,0.12553443,4,5,5,0,,,,0.36716667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,15.6,84.0,39.0,138.0,0.13640821,4,6,5,0,,,,0.4359,0.0,0.0,0.0,8.029166
0.21,0.21,0.5,0.21,17.8,75.0,203.0,540.0,0.14605433,4,7,5,0,,,,0.55325,0.0,0.0,0.0,51.416668
0.21,0.21,0.5,0.21,20.6,66.0,426.0,726.0,0.15909843,4,8,5,0,,,,0.55308336,0.0,0.0,0.0,132.49167
0.21,0.21,0.21,0.21,22.2,59.0,637.0,819.0,0.16544062,4,9,5,0,,,,0.2822,0.0,0.0,0.0,311.27084
0.21,0.5,0.21,0.21,22.8,53.0,809.0,869.0,0.16950963,4,10,5,0,,,,0.2886,0.0,0.0,0.0,481.78333
0.21,0.5,0.21,0.21,22.8,57.0,928.0,896.0,0.17191121,4,11,5,0,,,,0.29346666,0.0,0.0,0.0,614.6625
0.21,0.5,0.21,0.21,24.4,52.0,985.0,907.0,0.17268656,4,12,5,0,,,,0.29171667,0.0,0.0,0.0,705.9
0.21,0.5,0.21,0.21,25.6,40.0,979.0,910.0,0.17519507,4,13,5,0,,,,0.28905,0.0,0.0,0.0,735.725
0.21,0.5,0.21,0.21,25.6,42.0,903.0,894.0,0.17463286,4,14,5,0,,,,0.28878334,0.0,0.0,0.0,728.7208
0.21,0.21,0.21,0.21,23.3,52.0,764.0,858.0,0.17798024,4,15,5,0,,,,0.28893888,0.0,0.0,0.0,666.4056
0.5,0.21,0.21,0.5,22.8,53.0,579.0,799.0,0.1737427,4,16,5,0,,,,0.28596666,0.0,0.0,0.0,572.9875
0.5,0.21,0.21,0.5,21.7,53.0,361.0,689.0,0.16933976,4,17,5,0,,,,0.6798667,0.0,0.0,0.0,411.0125
0.5,0.21,0.21,0.5,21.7,49.0,143.0,456.0,0.16867836,4,18,5,0,,,,0.8655,0.0,0.0,0.0,213.475
0.5,0.21,0.21,0.5,20.6,53.0,22.0,53.0,0.16857679,4,19,5,0,,,,0.8209,0.0,0.0,0.0,3.4458334
0.5,0.21,0.21,0.5,21.7,49.0,0.0,0.0,0.16540335,4,20,5,0,,,,0.9048333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,21.1,51.0,0.0,0.0,0.16025265,4,21,5,0,,,,0.9608667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,20.6,49.0,0.0,0.0,0.14842296,4,22,5,0,,,,0.95475,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,18.9,63.0,0.0,0.0,0.13987441,4,23,5,0,,,,1.0695333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,78.0,0.0,0.0,0.12780483,4,24,5,0,,,,0.90585,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,75.0,0.0,0.0,0.12572636,4,1,6,0,,,,0.61481667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.8,78.0,0.0,0.0,0.12302373,4,2,6,0,,,,0.45161667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,84.0,0.0,0.0,0.12490475,4,3,6,0,,,,0.44488335,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,16.7,78.0,0.0,0.0,0.122734554,4,4,6,0,,,,0.44498333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,16.7,78.0,0.0,0.0,0.12667905,4,5,6,0,,,,0.4446,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.2,81.0,33.0,71.0,0.12775491,4,6,6,0,,,,0.37208334,0.0,0.0,0.0,5.3125
0.21,0.21,0.5,0.21,18.9,76.0,191.0,358.0,0.12756854,4,7,6,0,,,,0.35933334,0.0,0.0,0.0,26.6
0.21,0.21,0.5,0.21,20.6,66.0,418.0,671.0,0.14177607,4,8,6,0,,,,0.39971668,0.0,0.0,0.0,135.4125
0.21,0.21,0.21,0.21,23.9,50.0,610.0,742.0,0.1498331,4,9,6,0,,,,1.0434333,0.0,0.0,0.0,326.40417
0.21,0.5,0.21,0.21,26.7,36.0,794.0,816.0,0.1531569,4,10,6,0,,,,0.5214,0.0,0.0,0.0,498.5125
0.21,0.5,0.21,0.21,29.4,31.0,929.0,864.0,0.15589528,4,11,6,0,,,,0.3715,0.0,0.0,0.0,631.55414
0.21,0.5,0.21,0.21,32.2,23.0,989.0,881.0,0.15957552,4,12,6,0,,,,0.3801,0.0,0.0,0.0,722.88336
0.21,0.5,0.21,0.21,29.4,36.0,967.0,865.0,0.15874608,4,13,6,0,,,,0.55453336,0.0,0.0,0.0,771.00415
0.21,0.5,0.21,0.21,25.0,52.0,892.0,850.0,0.16274819,4,14,6,0,,,,0.732,0.0,0.0,0.0,775.61664
0.21,0.21,0.21,0.21,22.2,64.0,755.0,813.0,0.17037565,4,15,6,0,,,,0.69836664,0.0,0.0,0.0,727.075
0.5,0.21,0.21,0.5,21.7,64.0,570.0,748.0,0.17249739,4,16,6,0,,,,0.64318335,0.0,0.0,0.0,631.025
0.5,0.21,0.21,0.5,21.1,66.0,351.0,626.0,0.16862619,4,17,6,0,,,,1.0529333,0.0,0.0,0.0,484.4875
0.5,0.21,0.21,0.5,21.1,66.0,136.0,381.0,0.17204486,4,18,6,0,,,,0.77388334,0.0,0.0,0.0,264.12082
0.5,0.21,0.21,0.5,19.4,73.0,20.0,30.0,0.16831084,4,19,6,0,,,,0.3874,0.0,0.0,0.0,1.1625
0.5,0.21,0.21,0.5,18.3,78.0,0.0,0.0,0.16380182,4,20,6,0,,,,0.46435,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.8,78.0,0.0,0.0,0.16969424,4,21,6,0,,,,0.85106665,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,18.3,75.0,0.0,0.0,0.16372457,4,22,6,0,,,,0.86016667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,78.0,0.0,0.0,0.15778162,4,23,6,0,,,,0.39705,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.2,87.0,0.0,0.0,0.14441758,4,24,6,0,,,,0.42725,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.7,81.0,0.0,0.0,0.13681883,4,1,7,0,,,,0.44253334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,78.0,0.0,0.0,0.1287432,4,2,7,0,,,,0.44586667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,17.2,78.0,0.0,0.0,0.12428718,4,3,7,0,,,,0.43823335,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.8,75.0,0.0,0.0,0.124835916,4,4,7,0,,,,0.43933332,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.8,75.0,0.0,0.0,0.12902743,4,5,7,0,,,,0.44236666,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,17.8,75.0,32.0,1.0,0.12739012,4,6,7,0,,,,0.43731666,0.0,0.0,0.0,5.633333
0.21,0.21,0.5,0.21,18.3,73.0,121.0,12.0,0.12645315,4,7,7,0,,,,0.44436666,0.0,0.0,0.0,27.254168
0.21,0.21,0.5,0.21,19.4,68.0,142.0,1.0,0.1226813,4,8,7,0,,,,0.45278335,0.0,0.0,0.0,135.44583
0.21,0.21,0.21,0.21,20.0,66.0,318.0,3.0,0.12486157,4,9,7,0,,,,0.39158332,0.0,0.0,0.0,317.14584
0.21,0.5,0.21,0.21,21.1,66.0,508.0,189.0,0.12832715,4,10,7,0,,,,0.9967167,0.0,0.0,0.0,479.59167
0.21,0.5,0.21,0.21,22.8,59.0,921.0,866.0,0.13407207,4,11,7,0,,,,0.8858167,0.0,0.0,0.0,602.8333
0.21,0.5,0.21,0.21,22.2,62.0,981.0,883.0,0.14006196,4,12,7,0,,,,0.6360667,0.0,0.0,0.0,693.1125
0.21,0.5,0.21,0.21,21.7,61.0,970.0,880.0,0.14506933,4,13,7,0,,,,0.7224,0.0,0.0,0.0,741.7792
0.21,0.5,0.21,0.21,21.7,61.0,892.0,861.0,0.14816783,4,14,7,0,,,,0.5772667,0.0,0.0,0.0,745.75415
0.21,0.21,0.21,0.21,20.6,68.0,712.0,710.0,0.14856757,4,15,7,0,,,,0.5707167,0.0,0.0,0.0,706.5
0.5,0.21,0.21,0.5,19.4,68.0,570.0,759.0,0.15325244,4,16,7,0,,,,0.6804,0.0,0.0,0.0,617.4875
0.5,0.21,0.21,0.5,18.9,70.0,375.0,650.0,0.15111518,4,17,7,0,,,,0.5564167,0.0,0.0,0.0,468.92917
0.5,0.21,0.21,0.5,17.8,75.0,135.0,343.0,0.15291692,4,18,7,0,,,,0.72501665,0.0,0.0,0.0,246.00417
0.5,0.21,0.21,0.5,16.7,81.0,17.0,31.0,0.15657783,4,19,7,0,,,,0.7518333,0.0,0.0,0.0,2.8791666
0.5,0.21,0.21,0.5,16.1,84.0,0.0,0.0,0.1584682,4,20,7,0,,,,0.9841667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,16.1,84.0,0.0,0.0,0.15394476,4,21,7,0,,,,0.85675,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,15.5,84.0,0.0,0.0,0.13996756,4,22,7,0,,,,0.84403336,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,14.8,81.0,0.0,0.0,0.13475145,4,23,7,0,,,,0.73495,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.8,80.0,0.0,0.0,0.12564927,4,24,7,0,,,,0.8088833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.6,75.0,0.0,0.0,0.12863049,5,1,1,0,,,,0.5968,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.0,77.0,0.0,0.0,0.12647057,5,2,1,0,,,,0.45358333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.3,83.0,0.0,0.0,0.12695183,5,3,1,0,,,,0.44476667,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.7,83.0,0.0,0.0,0.13235949,5,4,1,0,,,,0.44415,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,10.6,86.0,0.0,0.0,0.14592949,5,5,1,0,,,,0.44606668,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,11.7,83.0,28.0,125.0,0.16608326,5,6,1,0,,,,0.58725,0.0,0.0,0.0,6.641667
0.21,0.21,0.5,0.21,13.9,72.0,207.0,440.0,0.17733869,5,7,1,0,,,,0.77271664,0.0,0.0,0.0,28.5375
0.21,0.21,0.5,0.21,15.6,67.0,426.0,530.0,0.17619713,5,8,1,0,,,,0.49028334,0.0,0.0,0.0,135.89583
0.21,0.21,0.21,0.21,17.8,63.0,173.0,12.0,0.17298894,5,9,1,0,,,,0.3599,0.0,0.0,0.0,313.87918
0.21,0.5,0.21,0.21,17.8,58.0,222.0,0.0,0.17923231,5,10,1,0,,,,0.36821666,0.0,0.0,0.0,473.12918
0.21,0.5,0.21,0.21,18.3,56.0,248.0,6.0,0.18115291,5,11,1,0,,,,0.3659,0.0,0.0,0.0,594.76666
0.21,0.5,0.21,0.21,17.8,60.0,263.0,6.0,0.180687,5,12,1,0,,,,0.35741666,0.0,0.0,0.0,682.50415
0.21,0.5,0.21,0.21,17.2,67.0,260.0,6.0,0.18145084,5,13,1,0,,,,0.32316667,0.0,0.0,0.0,735.8958
0.21,0.5,0.21,0.21,17.2,67.0,245.0,0.0,0.1813761,5,14,1,0,,,,0.32381666,0.0,0.0,0.0,738.4792
0.21,0.21,0.21,0.21,16.7,67.0,210.0,0.0,0.18234406,5,15,1,0,,,,0.32028332,0.0,0.0,0.0,693.00836
0.5,0.21,0.21,0.5,16.1,67.0,162.0,0.0,0.18290691,5,16,1,0,,,,0.31736666,0.0,0.0,0.0,603.9125
0.5,0.21,0.21,0.5,14.0,77.0,113.0,0.0,0.18421409,5,17,1,0,,,,0.36633334,0.0,0.0,0.0,457.4875
0.5,0.21,0.21,0.5,14.4,75.0,50.0,0.0,0.1817778,5,18,1,0,,,,0.48711666,0.0,0.0,0.0,233.67917
0.5,0.21,0.21,0.5,13.3,77.0,1.0,0.0,0.1777969,5,19,1,0,,,,0.51335,0.0,0.0,0.0,1.5875
0.5,0.21,0.21,0.5,13.3,77.0,0.0,0.0,0.18583338,5,20,1,0,,,,3.4106667,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.0,77.0,0.0,0.0,0.18100172,5,21,1,0,,,,3.5383,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.3,80.0,0.0,0.0,0.18372723,5,22,1,0,,,,1.2771833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.0,82.0,0.0,0.0,0.1719575,5,23,1,0,,,,0.8254,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,13.9,80.0,0.0,0.0,0.15277782,5,24,1,0,,,,0.41585833,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.8,80.0,0.0,0.0,0.14906593,5,1,2,0,,,,0.41208333,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.2,83.0,0.0,0.0,0.14762074,5,2,2,0,,,,0.43623334,0.0,0.0,0.0,0.0
0.21,0.21,0.21,0.21,12.2,83.0,0.0,0.0,0.14911431,5,3,2,0,,,,0.43755,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,80.0,0.0,0.0,0.14729148,5,4,2,0,,,,0.43806666,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.3,80.0,0.0,0.0,0.14879768,5,5,2,0,,,,0.43833333,0.0,0.0,0.0,0.0
0.21,0.21,0.5,0.21,13.9,74.0,9.0,0.0,0.15281752,5,6,2,0,,,,0.68291664,0.0,0.0,0.0,6.7875
0.21,0.21,0.5,0.21,13.9,74.0,63.0,0.0,0.16497423,5,7,2,0,,,,0.4859,0.0,0.0,0.0,29.808332
0.21,0.21,0.5,0.21,14.4,72.0,86.0,0.0,0.16495827,5,8,2,0,,,,0.6637167,0.0,0.0,0.0,135.31667
0.21,0.21,0.21,0.21,15.0,69.0,163.0,0.0,0.17079397,5,9,2,0,,,,0.53216666,0.0,0.0,0.0,308.84583
0.21,0.5,0.21,0.21,15.0,72.0,227.0,0.0,0.17525293,5,10,2,0,,,,0.37423334,0.0,0.0,0.0,469.38333
0.21,0.5,0.21,0.21,15.6,67.0,398.0,42.0,0.17573811,5,11,2,0,,,,0.354,0.0,0.0,0.0,564.8125
0.21,0.5,0.21,0.21,16.7,65.0,586.0,138.0,0.17937261,5,12,2,0,,,,0.34578332,0.0,0.0,0.0,677.25
0.21,0.5,0.21,0.21,17.2,63.0,464.0,42.0,0.18044904,5,13,2,0,,,,0.32208332,0.0,0.0,0.0,728.4042
0.21,0.5,0.21,0.21,16.7,65.0,464.0,49.0,0.17411132,5,14,2,0,,,,0.32233334,0.0,0.0,0.0,734.37915
0.21,0.21,0.21,0.21,16.0,72.0,407.0,37.0,0.17676176,5,15,2,0,,,,0.32131666,0.0,0.0,0.0,688.9375
0.5,0.21,0.21,0.5,16.1,72.0,272.0,13.0,0.17376839,5,16,2,0,,,,0.31953335,0.0,0.0,0.0,598.3458
